Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
92.0,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,32.0,1990.0,31.0,49.0,4.0,1.0,7.0,1.0,43.5,0.25,-4.5,-0.15,132.0,362.0,36.5,839.0,156.0,34.1,32.4,196.0,38.8,34.1,438.0,36.0,8.2,28.0,0.9,12.4
93.0,Pau López,es ESP,GK,Marseille,fr Ligue 1,28.0,1994.0,32.7,39.0,3.0,1.0,7.0,1.0,32.6,0.24,-5.4,-0.17,93.0,325.0,28.6,1044.0,113.0,24.8,29.4,149.0,44.3,37.3,406.0,15.0,3.7,25.0,0.77,13.9
94.0,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,24.0,1999.0,21.0,17.0,1.0,0.0,2.0,0.0,21.2,0.31,4.2,0.2,35.0,99.0,35.4,548.0,95.0,13.7,25.2,116.0,20.7,28.7,283.0,27.0,9.5,23.0,1.1,12.2
95.0,Andreas Luthe,de GER,GK,Bochum,de Bundesliga,36.0,1987.0,1.0,4.0,0.0,0.0,0.0,1.0,2.7,0.68,-0.3,-0.3,20.0,43.0,46.5,42.0,2.0,85.7,51.3,7.0,100.0,61.1,13.0,0.0,0.0,0.0,0.0,7.7
96.0,Mike Maignan,fr FRA,GK,Milan,it Serie A,28.0,1995.0,29.0,34.0,7.0,2.0,3.0,0.0,29.8,0.19,-4.2,-0.14,119.0,284.0,41.9,1070.0,188.0,21.1,28.2,147.0,39.5,38.0,339.0,37.0,10.9,36.0,1.24,15.2
97.0,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,23.0,1999.0,12.0,10.0,0.0,0.0,0.0,1.0,14.7,0.29,5.7,0.47,39.0,121.0,32.2,296.0,68.0,31.1,32.0,80.0,36.3,33.4,160.0,13.0,8.1,7.0,0.58,11.0
98.0,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,22.0,2000.0,36.5,41.0,3.0,0.0,4.0,2.0,49.2,0.31,10.2,0.28,185.0,671.0,27.6,864.0,142.0,57.3,41.4,245.0,71.8,53.4,530.0,45.0,8.5,31.0,0.85,12.3
99.0,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,38.0,1985.0,34.0,46.0,3.0,0.0,5.0,3.0,38.2,0.25,-4.8,-0.14,134.0,416.0,32.2,1017.0,149.0,29.9,31.5,192.0,58.3,43.1,451.0,36.0,8.0,37.0,1.09,15.1
100.0,Christos Mandas,gr GRE,GK,Lazio,it Serie A,21.0,2001.0,8.0,6.0,0.0,0.0,2.0,0.0,7.0,0.25,1.0,0.12,38.0,114.0,33.3,240.0,29.0,42.5,37.7,29.0,41.4,37.9,99.0,6.0,6.1,5.0,0.62,13.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,Vito Mannone,it ITA,GK,Lille,fr Ligue 1,35.0,1988.0,1.0,2.0,0.0,0.0,0.0,0.0,1.7,0.35,-0.3,-0.26,5.0,16.0,31.3,37.0,1.0,40.5,35.9,1.0,100.0,61.0,11.0,2.0,18.2,4.0,3.96,15.0
102.0,Diego Mariño,es ESP,GK,Almería,es La Liga,33.0,1990.0,1.0,2.0,2.0,0.0,0.0,0.0,2.1,0.02,0.1,0.05,1.0,5.0,20.0,25.0,6.0,20.0,24.1,2.0,0.0,16.5,6.0,0.0,0.0,2.0,2.0,22.7
103.0,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,3.0,1.0,0.0,0.0,0.0,2.9,0.37,-0.1,-0.09,10.0,25.0,40.0,37.0,5.0,45.9,37.0,8.0,100.0,63.4,27.0,1.0,3.7,4.0,2.54,20.1
104.0,Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,17.0,2006.0,1.0,2.0,0.0,0.0,0.0,0.0,1.4,0.45,-0.6,-0.65,4.0,15.0,26.7,40.0,3.0,30.0,32.3,9.0,33.3,32.0,14.0,0.0,0.0,0.0,0.0,11.0
105.0,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,30.0,1992.0,33.5,48.0,1.0,0.0,10.0,4.0,50.6,0.37,6.6,0.2,121.0,332.0,36.4,1270.0,157.0,21.0,27.7,159.0,40.9,36.1,373.0,45.0,12.1,69.0,2.06,17.5
106.0,Josep Martinez,es ESP,GK,Genoa,it Serie A,25.0,1998.0,36.0,43.0,3.0,1.0,4.0,1.0,38.9,0.28,-3.1,-0.09,227.0,583.0,38.9,1253.0,107.0,37.4,35.9,171.0,66.7,49.4,580.0,45.0,7.8,40.0,1.11,12.2
107.0,Marc Martínez,es ESP,GK,Granada,es La Liga,33.0,1990.0,3.0,11.0,2.0,0.0,3.0,0.0,12.1,0.46,1.1,0.37,17.0,39.0,43.6,74.0,9.0,33.8,33.3,24.0,58.3,46.3,30.0,0.0,0.0,10.0,3.33,23.0
108.0,Remi Matthews,eng ENG,GK,Crystal Palace,eng Premier League,29.0,1994.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.15,-0.9,-19.2,0.0,5.0,0.0,4.0,0.0,100.0,53.8,1.0,100.0,63.0,1.0,1.0,100.0,0.0,0.0,3.5
109.0,Luís Maximiano,pt POR,GK,Almería,es La Liga,24.0,1999.0,33.0,63.0,4.0,0.0,7.0,0.0,59.7,0.32,-3.3,-0.1,158.0,543.0,29.1,995.0,146.0,38.4,35.5,264.0,61.0,46.3,551.0,25.0,4.5,38.0,1.15,14.5
110.0,Alex Meret,it ITA,GK,Napoli,it Serie A,26.0,1997.0,30.8,40.0,2.0,1.0,5.0,0.0,38.0,0.33,-2.0,-0.07,56.0,174.0,32.2,774.0,120.0,18.5,27.9,137.0,22.6,29.5,334.0,9.0,2.7,29.0,0.94,15.4
111.0,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,32.0,1991.0,7.7,9.0,0.0,0.0,0.0,1.0,7.8,0.3,-0.2,-0.03,27.0,81.0,33.3,334.0,29.0,20.1,28.3,31.0,45.2,42.1,107.0,8.0,7.5,7.0,0.91,14.5
112.0,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,31.0,6.0,0.0,4.0,0.0,33.8,0.21,2.8,0.08,264.0,783.0,33.7,1288.0,171.0,44.8,38.3,239.0,86.2,66.6,407.0,38.0,9.3,37.0,1.03,13.6
113.0,Antonio Mirante,it ITA,GK,Milan,it Serie A,40.0,1983.0,2.0,3.0,0.0,0.0,1.0,0.0,3.1,0.41,0.1,0.05,5.0,14.0,35.7,46.0,5.0,26.1,29.2,8.0,25.0,29.4,17.0,1.0,5.9,1.0,0.51,11.9
114.0,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,27.0,1996.0,37.0,49.0,2.0,0.0,6.0,1.0,40.7,0.26,-7.3,-0.2,323.0,763.0,42.3,960.0,109.0,54.5,41.1,305.0,78.7,56.4,487.0,22.0,4.5,43.0,1.16,15.3
115.0,Kevin Müller,de GER,GK,Heidenheim,de Bundesliga,32.0,1991.0,34.0,55.0,7.0,0.0,7.0,3.0,53.6,0.27,1.6,0.05,249.0,595.0,41.8,1164.0,167.0,35.2,35.9,316.0,58.5,46.1,495.0,24.0,4.8,17.0,0.5,13.2
116.0,Arijanet Muric,xk KVX,GK,Burnley,eng Premier League,24.0,1998.0,10.0,16.0,1.0,0.0,1.0,1.0,21.7,0.26,6.7,0.67,77.0,219.0,35.2,547.0,54.0,36.4,34.3,33.0,60.6,45.1,143.0,20.0,14.0,31.0,3.1,17.2
117.0,Juan Musso,ar ARG,GK,Atalanta,it Serie A,29.0,1994.0,11.0,12.0,2.0,0.0,2.0,1.0,9.8,0.23,-1.2,-0.11,40.0,120.0,33.3,299.0,70.0,24.4,29.6,70.0,67.1,48.6,110.0,10.0,9.1,16.0,1.45,16.7
118.0,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,29.0,1994.0,34.0,66.0,8.0,1.0,8.0,1.0,64.0,0.28,-1.0,-0.03,139.0,378.0,36.8,921.0,162.0,29.1,31.4,228.0,48.2,38.8,591.0,24.0,4.1,13.0,0.38,8.9
119.0,Lapo Nava,it ITA,GK,Milan,it Serie A,19.0,2004.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.5,-0.1,-2.83,1.0,1.0,100.0,1.0,0.0,100.0,43.0,0.0,,,0.0,0.0,,0.0,0.0,
120.0,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,36.0,1986.0,4.0,6.0,1.0,0.0,0.0,0.0,4.7,0.31,-1.3,-0.33,4.0,9.0,44.4,80.0,12.0,10.0,23.5,18.0,5.6,22.2,37.0,0.0,0.0,5.0,1.25,16.3
121.0,Massamba Ndiaye,sn SEN,GK,Clermont Foot,fr Ligue 1,21.0,2001.0,4.0,6.0,1.0,0.0,1.0,0.0,7.8,0.29,1.8,0.45,20.0,55.0,36.4,148.0,28.0,29.7,30.9,24.0,45.8,35.1,75.0,7.0,9.3,3.0,0.75,10.1
122.0,Neto,br BRA,GK,Bournemouth,eng Premier League,34.0,1989.0,32.0,55.0,5.0,1.0,3.0,1.0,55.2,0.31,1.2,0.04,172.0,494.0,34.8,833.0,154.0,44.1,36.9,223.0,57.0,44.2,413.0,26.0,6.3,34.0,1.06,13.7
123.0,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,37.0,1986.0,22.8,33.0,2.0,1.0,1.0,0.0,29.1,0.29,-3.9,-0.17,73.0,159.0,45.9,779.0,110.0,18.6,27.7,97.0,14.4,26.0,231.0,9.0,3.9,32.0,1.4,17.5
124.0,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,25.0,1997.0,27.0,49.0,4.0,0.0,6.0,0.0,45.1,0.26,-3.9,-0.14,112.0,315.0,35.6,888.0,140.0,26.0,29.7,161.0,52.2,42.5,460.0,21.0,4.6,22.0,0.81,13.2
125.0,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,26.0,1996.0,30.0,36.0,3.0,0.0,5.0,3.0,30.8,0.27,-2.2,-0.07,126.0,291.0,43.3,1103.0,132.0,23.1,28.7,112.0,32.1,32.7,341.0,30.0,8.8,57.0,1.9,17.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,32.0,1990.0,24.0,27.0,3.0,1.0,1.0,1.0,29.8,0.26,3.8,0.16,166.0,449.0,37.0,583.0,108.0,49.9,39.4,201.0,78.6,56.4,359.0,20.0,5.6,17.0,0.71,13.5
127.0,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,30.0,1993.0,38.0,43.0,1.0,0.0,3.0,0.0,39.8,0.28,-3.2,-0.08,114.0,336.0,33.9,740.0,180.0,27.6,31.5,283.0,46.6,38.7,579.0,36.0,6.2,22.0,0.58,11.8
128.0,Guillermo Ochoa,mx MEX,GK,Salernitana,it Serie A,38.0,1985.0,21.0,44.0,7.0,0.0,3.0,1.0,37.2,0.27,-5.8,-0.28,85.0,323.0,26.3,479.0,73.0,46.3,37.5,171.0,59.1,44.4,342.0,9.0,2.6,11.0,0.52,13.6
129.0,Maduka Okoye,ng NGA,GK,Udinese,it Serie A,23.0,1999.0,21.0,25.0,3.0,2.0,3.0,1.0,23.9,0.24,-0.1,0.0,99.0,263.0,37.6,286.0,45.0,55.9,41.7,161.0,64.0,49.0,365.0,7.0,1.9,2.0,0.1,8.7
130.0,Robin Olsen,se SWE,GK,Aston Villa,eng Premier League,33.0,1990.0,4.5,13.0,0.0,1.0,0.0,0.0,11.1,0.3,-1.9,-0.43,15.0,48.0,31.3,176.0,19.0,20.5,27.1,27.0,44.4,35.9,46.0,6.0,13.0,1.0,0.22,8.4
131.0,Jonas Omlin,ch SUI,GK,Gladbach,de Bundesliga,29.0,1994.0,7.0,18.0,2.0,0.0,1.0,0.0,13.3,0.24,-4.7,-0.67,32.0,90.0,35.6,242.0,37.0,30.2,32.3,34.0,50.0,41.8,78.0,7.0,9.0,12.0,1.71,15.3
132.0,André Onana,cm CMR,GK,Manchester Utd,eng Premier League,27.0,1996.0,38.0,58.0,7.0,1.0,11.0,1.0,59.7,0.27,2.7,0.07,149.0,513.0,29.0,1351.0,140.0,31.0,31.2,162.0,58.0,44.6,601.0,42.0,7.0,37.0,0.97,12.9
133.0,Stefan Ortega,de GER,GK,Manchester City,eng Premier League,30.0,1992.0,7.1,7.0,0.0,0.0,1.0,0.0,9.0,0.33,2.0,0.28,28.0,68.0,41.2,247.0,24.0,24.7,27.9,19.0,36.8,34.4,65.0,6.0,9.2,13.0,1.84,16.8
134.0,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,35.0,1988.0,33.2,57.0,6.0,1.0,7.0,0.0,52.3,0.26,-4.7,-0.14,209.0,666.0,31.4,708.0,125.0,57.3,42.4,292.0,89.0,59.0,569.0,46.0,8.1,22.0,0.66,10.3
135.0,Jesús Owono,gq EQG,GK,Alavés,es La Liga,22.0,2001.0,4.0,8.0,0.0,0.0,1.0,0.0,6.4,0.27,-1.6,-0.4,36.0,77.0,46.8,88.0,9.0,54.5,41.7,31.0,93.5,66.8,29.0,4.0,13.8,8.0,2.0,15.2
136.0,Rui Patrício,pt POR,GK,Roma,it Serie A,35.0,1988.0,23.0,27.0,2.0,0.0,2.0,2.0,23.4,0.29,-1.6,-0.07,90.0,211.0,42.7,492.0,86.0,31.5,31.0,137.0,40.9,34.9,309.0,16.0,5.2,8.0,0.35,11.7
137.0,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,31.0,1992.0,7.0,17.0,2.0,0.0,1.0,0.0,13.1,0.3,-3.9,-0.56,31.0,85.0,36.5,177.0,37.0,37.9,34.2,69.0,26.1,32.5,109.0,7.0,6.4,9.0,1.29,14.4
138.0,Iñaki Peña,es ESP,GK,Barcelona,es La Liga,24.0,1999.0,10.0,17.0,0.0,0.0,0.0,0.0,13.9,0.36,-3.1,-0.31,21.0,49.0,42.9,249.0,46.0,13.3,23.7,48.0,33.3,35.5,116.0,2.0,1.7,5.0,0.5,10.6
139.0,Daniel Peretz,il ISR,GK,Bayern Munich,de Bundesliga,23.0,2000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,15.0,3.0,26.7,33.1,2.0,0.0,16.5,2.0,0.0,0.0,0.0,0.0,
140.0,Simone Perilli,it ITA,GK,Hellas Verona,it Serie A,28.0,1995.0,1.0,2.0,0.0,0.0,0.0,0.0,2.7,0.29,0.7,0.75,8.0,28.0,28.6,32.0,2.0,75.0,49.5,5.0,80.0,62.0,5.0,0.0,0.0,2.0,2.0,18.0
141.0,Mattia Perin,it ITA,GK,Juventus,it Serie A,30.0,1992.0,2.5,1.0,0.0,0.0,0.0,0.0,1.2,0.25,0.2,0.1,5.0,15.0,33.3,54.0,9.0,25.9,29.4,12.0,8.3,19.5,29.0,2.0,6.9,3.0,1.2,16.7
142.0,Samuele Perisan,it ITA,GK,Empoli,it Serie A,25.0,1997.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7,0.14,-1.3,-1.32,1.0,8.0,12.5,22.0,8.0,27.3,26.3,12.0,16.7,29.6,18.0,0.0,0.0,1.0,1.0,21.0
143.0,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,35.0,1987.0,9.0,17.0,0.0,2.0,2.0,1.0,11.5,0.32,-4.5,-0.51,40.0,104.0,38.5,263.0,39.0,33.5,32.8,37.0,43.2,39.6,127.0,1.0,0.8,3.0,0.33,12.1
144.0,Denis Petrić,rs SRB,GK,Nantes,fr Ligue 1,35.0,1988.0,0.3,1.0,0.0,0.0,1.0,0.0,0.3,0.28,-0.7,-2.71,1.0,2.0,50.0,7.0,2.0,28.6,30.7,0.0,,,4.0,0.0,0.0,0.0,0.0,
145.0,Đorđe Petrović,rs SRB,GK,Chelsea,eng Premier League,23.0,1999.0,22.1,38.0,1.0,0.0,5.0,3.0,28.3,0.26,-6.7,-0.3,67.0,214.0,31.3,655.0,97.0,22.1,27.8,149.0,46.3,37.8,312.0,20.0,6.4,20.0,0.91,12.7
146.0,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,29.0,1994.0,38.0,51.0,8.0,0.0,9.0,3.0,52.4,0.28,4.4,0.12,360.0,901.0,40.0,1297.0,141.0,56.7,41.6,273.0,60.8,48.3,570.0,30.0,5.3,54.0,1.42,15.9
147.0,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,33.0,1990.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.18,0.5,1.06,2.0,5.0,40.0,21.0,1.0,23.8,31.4,0.0,,,17.0,0.0,0.0,0.0,0.0,5.0
148.0,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,31.0,1992.0,14.9,16.0,0.0,1.0,2.0,0.0,16.8,0.3,0.8,0.06,41.0,118.0,34.7,304.0,88.0,21.1,28.6,95.0,56.8,43.8,143.0,9.0,6.3,28.0,1.87,19.0
149.0,Ivan Provedel,it ITA,GK,Lazio,it Serie A,29.0,1994.0,30.0,33.0,2.0,0.0,1.0,0.0,30.0,0.23,-3.0,-0.1,101.0,252.0,40.1,841.0,103.0,22.6,30.8,176.0,35.2,37.0,377.0,15.0,4.0,18.0,0.6,13.0
150.0,Ionuț Radu,ro ROU,GK,Bournemouth,eng Premier League,26.0,1997.0,2.0,7.0,0.0,0.0,3.0,0.0,2.9,0.27,-4.1,-2.04,5.0,15.0,33.3,57.0,10.0,19.3,26.9,11.0,36.4,29.2,19.0,2.0,10.5,0.0,0.0,9.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,27.0,1996.0,7.0,12.0,0.0,0.0,1.0,1.0,10.1,0.38,-0.9,-0.13,41.0,91.0,45.1,156.0,31.0,35.9,37.0,66.0,53.0,43.8,98.0,6.0,6.1,4.0,0.57,11.2
152.0,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27.0,1995.0,36.0,43.0,4.0,1.0,4.0,1.0,41.8,0.27,-0.2,-0.01,322.0,795.0,40.5,946.0,117.0,60.9,44.7,300.0,73.0,54.3,502.0,33.0,6.6,28.0,0.78,13.7
153.0,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25.0,1998.0,6.0,5.0,0.0,0.0,1.0,0.0,3.7,0.26,-1.3,-0.22,19.0,69.0,27.5,169.0,30.0,34.9,33.3,19.0,52.6,41.4,46.0,8.0,17.4,9.0,1.5,14.6
154.0,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,23.0,1999.0,5.9,3.0,0.0,1.0,0.0,0.0,5.5,0.25,2.5,0.43,14.0,49.0,28.6,172.0,23.0,18.0,25.4,34.0,52.9,41.0,73.0,1.0,1.4,4.0,0.67,17.1
155.0,David Raya,es ESP,GK,Arsenal,eng Premier League,27.0,1995.0,32.0,24.0,2.0,1.0,5.0,1.0,20.4,0.26,-2.6,-0.08,138.0,372.0,37.1,969.0,159.0,32.2,30.7,96.0,62.5,47.5,329.0,40.0,12.2,50.0,1.56,17.9
156.0,Pepe Reina,es ESP,GK,Villarreal,es La Liga,40.0,1982.0,2.0,2.0,0.0,0.0,0.0,0.0,1.9,0.21,-0.1,-0.05,6.0,18.0,33.3,58.0,12.0,24.1,30.2,11.0,36.4,38.8,38.0,1.0,2.6,0.0,0.0,5.3
157.0,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,28.0,1995.0,36.4,36.0,5.0,0.0,5.0,1.0,37.9,0.26,2.9,0.08,182.0,440.0,41.4,1090.0,111.0,30.6,32.0,163.0,65.6,50.9,383.0,18.0,4.7,54.0,1.48,16.9
158.0,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,18.0,2005.0,34.0,46.0,4.0,2.0,6.0,0.0,45.3,0.3,-0.7,-0.02,92.0,285.0,32.3,702.0,93.0,27.4,29.3,193.0,48.2,38.9,490.0,7.0,1.4,16.0,0.47,10.7
159.0,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,34.0,1988.0,33.0,70.0,9.0,0.0,9.0,3.0,59.6,0.27,-7.4,-0.22,430.0,1041.0,41.3,1498.0,89.0,61.0,42.5,208.0,61.1,46.9,510.0,35.0,6.9,104.0,3.15,19.8
160.0,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,35.0,1987.0,3.0,6.0,0.0,1.0,0.0,0.0,4.7,0.33,-1.3,-0.44,5.0,24.0,20.8,81.0,13.0,16.0,26.1,23.0,47.8,39.0,32.0,3.0,9.4,3.0,1.0,13.4
161.0,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,32.0,1991.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.8,13.52,0.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,100.0,67.0,2.0,0.0,0.0,0.0,0.0,
162.0,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30.0,1992.0,33.0,56.0,5.0,2.0,7.0,1.0,51.7,0.28,-3.3,-0.1,198.0,525.0,37.7,1096.0,174.0,35.2,33.6,218.0,63.8,47.4,539.0,54.0,10.0,37.0,1.12,12.9
163.0,José Sá,pt POR,GK,Wolves,eng Premier League,30.0,1993.0,33.7,58.0,8.0,1.0,7.0,1.0,65.9,0.31,8.9,0.26,87.0,424.0,20.5,841.0,190.0,33.3,33.0,253.0,56.9,42.6,522.0,45.0,8.6,28.0,0.83,12.6
164.0,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29.0,1994.0,33.0,35.0,6.0,0.0,6.0,1.0,42.3,0.27,8.3,0.25,163.0,369.0,44.2,948.0,143.0,31.8,31.5,170.0,40.0,33.5,388.0,32.0,8.2,39.0,1.18,14.8
165.0,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25.0,1997.0,15.9,25.0,2.0,0.0,3.0,0.0,24.2,0.28,-0.8,-0.05,61.0,147.0,41.5,516.0,87.0,21.3,28.1,91.0,40.7,33.7,202.0,19.0,9.4,27.0,1.7,15.8
166.0,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,30.0,1993.0,31.0,76.0,1.0,2.0,7.0,2.0,68.0,0.34,-6.0,-0.19,245.0,618.0,39.6,1204.0,182.0,36.3,34.8,289.0,62.6,48.5,453.0,24.0,5.3,51.0,1.65,16.5
167.0,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28.0,1995.0,34.0,60.0,3.0,0.0,10.0,0.0,62.0,0.36,2.0,0.06,135.0,372.0,36.3,1148.0,101.0,28.4,31.4,149.0,30.9,34.3,504.0,14.0,2.8,21.0,0.62,13.4
168.0,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,31.0,1992.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,0.2,-0.8,-0.81,4.0,10.0,40.0,28.0,4.0,32.1,34.1,8.0,12.5,28.4,13.0,0.0,0.0,0.0,0.0,5.0
169.0,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27.0,1996.0,31.0,55.0,3.0,3.0,9.0,2.0,45.1,0.33,-7.9,-0.25,161.0,452.0,35.6,684.0,106.0,43.3,37.1,243.0,64.2,46.9,482.0,22.0,4.6,20.0,0.65,12.1
170.0,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,31.0,1992.0,16.0,27.0,1.0,0.0,9.0,2.0,17.1,0.27,-7.9,-0.5,75.0,179.0,41.9,283.0,51.0,45.9,36.6,93.0,52.7,41.4,222.0,11.0,5.0,4.0,0.25,9.4
171.0,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31.0,1992.0,19.0,24.0,1.0,0.0,2.0,2.0,18.0,0.28,-4.0,-0.21,88.0,226.0,38.9,505.0,68.0,37.4,34.5,113.0,32.7,33.7,257.0,6.0,2.3,19.0,1.0,13.9
172.0,James Shea,eng ENG,GK,Luton Town,eng Premier League,32.0,1991.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.75,3.0,6.0,50.0,6.0,1.0,83.3,50.8,3.0,33.3,37.3,3.0,0.0,0.0,1.0,6.0,19.0
173.0,Rui Silva,pt POR,GK,Betis,es La Liga,29.0,1994.0,27.5,36.0,7.0,2.0,3.0,2.0,37.5,0.26,3.5,0.13,129.0,380.0,33.9,772.0,119.0,36.0,33.5,183.0,55.7,43.0,375.0,31.0,8.3,34.0,1.24,14.9
174.0,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32.0,1991.0,17.0,28.0,6.0,0.0,2.0,0.0,25.7,0.29,-2.3,-0.14,57.0,168.0,33.9,345.0,68.0,33.6,32.3,105.0,49.5,42.1,282.0,5.0,1.8,7.0,0.41,13.1
175.0,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,33.0,1.0,0.0,2.0,4.0,38.0,0.28,9.0,0.26,220.0,679.0,32.4,982.0,144.0,48.5,38.7,240.0,84.6,60.9,450.0,31.0,6.9,46.0,1.3,16.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0,Antonio Sivera,es ESP,GK,Alavés,es La Liga,26.0,1996.0,34.0,38.0,8.0,0.0,3.0,2.0,38.4,0.25,2.4,0.07,279.0,701.0,39.8,807.0,116.0,62.3,44.6,295.0,67.1,47.8,501.0,25.0,5.0,29.0,0.85,13.1
177.0,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32.0,1991.0,32.0,29.0,3.0,1.0,3.0,1.0,26.6,0.23,-1.4,-0.05,103.0,297.0,34.7,829.0,136.0,26.3,29.6,188.0,42.0,38.7,432.0,12.0,2.8,15.0,0.47,12.2
178.0,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,26.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,2.0,0.0,100.0,54.5,1.0,100.0,76.0,2.0,1.0,50.0,0.0,0.0,15.0
179.0,Yann Sommer,ch SUI,GK,Inter,it Serie A,34.0,1988.0,34.0,19.0,2.0,0.0,3.0,0.0,25.5,0.23,6.5,0.19,104.0,226.0,46.0,1033.0,120.0,17.4,26.1,201.0,22.9,27.9,395.0,18.0,4.6,14.0,0.41,12.1
180.0,David Soria,es ESP,GK,Getafe,es La Liga,30.0,1993.0,37.9,52.0,5.0,0.0,6.0,0.0,53.9,0.29,1.9,0.05,339.0,908.0,37.3,979.0,123.0,66.2,45.8,310.0,83.9,57.3,458.0,17.0,3.7,62.0,1.63,17.3
181.0,Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,21.0,2002.0,6.1,16.0,4.0,0.0,1.0,0.0,14.4,0.34,-1.6,-0.27,18.0,56.0,32.1,151.0,29.0,26.5,30.6,42.0,38.1,36.1,62.0,3.0,4.8,3.0,0.49,16.8
182.0,Marco Sportiello,it ITA,GK,Milan,it Serie A,31.0,1992.0,7.0,11.0,1.0,0.0,0.0,1.0,8.9,0.25,-1.1,-0.15,20.0,51.0,39.2,230.0,40.0,20.4,26.9,17.0,23.5,29.1,81.0,5.0,6.2,9.0,1.29,15.4
183.0,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32.0,1990.0,17.0,34.0,3.0,1.0,5.0,2.0,25.7,0.32,-6.3,-0.37,47.0,132.0,35.6,617.0,69.0,20.1,26.6,54.0,14.8,18.8,173.0,7.0,4.0,41.0,2.41,20.6
